RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,125,2024-08-01 00:00:00,0A,31,IDPMMF,6159687,L,100,          ,60002035,01901082SKY60BF,,297000
MR,126,2024-08-01 00:00:00,0A,31,IDPMMF,6221650,L,100,          ,60002035,01901079SKYD4B0,,297000
MR,127,2024-08-01 00:00:00,0A,31,IDPMMF,6774280,L,100,          ,60002035,01902383SKY4E28,,297000
MA,128,2024-08-01 00:00:00,96,1,IDPDAT,17163999157,Y,66960,  70002035,60002035,01902385SKY5632,APACRB7,0
MR,129,2024-08-01 00:00:00,0A,31,IDPMMF,6810052,L,100,          ,60002035,01902385SKY5632,,297000
MR,130,2024-08-01 00:00:00,0A,31,IDPMMF,6709518,L,100,          ,60002035,01902390SKYEA4B,,297000
MR,131,2024-08-01 00:00:00,0A,31,IDPMMF,6810053,L,100,          ,60002035,01902391SKY6E50,,297000
MR,132,2024-08-01 00:00:00,0A,31,IDPMMF,6810056,L,100,          ,60002035,01902398SKY0A73,,297000
MR,133,2024-08-01 00:00:00,0A,31,IDPMMF,6810057,L,100,          ,60002035,01902399SKY8E78,,297000
MR,134,2024-08-01 00:00:00,0A,31,IDPMMF,6810054,L,100,          ,60002035,01902396SKY0269,,297000
MR,135,2024-08-01 00:00:00,0A,31,IDPMMF,6810055,L,100,          ,60002035,01902397SKY866E,,297000
MR,136,2024-08-01 00:00:00,0A,31,IDPMMF,6687637,L,100,          ,60002035,01902407SKYAEA0,,297000
MR,137,2024-08-01 00:00:00,0A,31,IDPMMF,6687638,L,100,          ,60002035,01902411SKYBEB4,,297000
MR,138,2024-08-01 00:00:00,0A,31,IDPMMF,6687635,L,100,          ,60002035,01902402SKY1A87,,297000
MR,139,2024-08-01 00:00:00,0A,31,IDPMMF,6356199,L,100,          ,60002035,01902404SKY2291,,297000
MR,140,2024-08-01 00:00:00,0A,31,IDPMMF,6687636,L,100,          ,60002035,01902403SKY9E8C,,297000
MR,141,2024-08-01 00:00:00,0A,31,IDPMMF,6810058,L,100,          ,60002035,01902401SKY9682,,297000
MR,142,2024-08-01 00:00:00,0A,31,IDPMMF,6709519,L,100,          ,60002035,01902406SKY2A9B,,297000
MR,143,2024-08-01 00:00:00,0A,31,IDPMMF,6687639,L,100,          ,60002035,01902418SKY5AD7,,297000
MR,144,2024-08-01 00:00:00,0A,31,IDPMMF,6709521,L,100,          ,60002035,01902416SKY52CD,,297000
MR,145,2024-08-01 00:00:00,0A,31,IDPMMF,6709520,L,100,          ,60002035,01902412SKY42B9,,297000
MR,146,2024-08-01 00:00:00,0A,31,IDPMMF,6124785,L,100,          ,60002035,01902414SKY4AC3,,297000
MR,147,2024-08-01 00:00:00,0A,31,IDPMMF,6687640,L,100,          ,60002035,01902419SKYDEDC,,297000
MR,148,2024-08-01 00:00:00,0A,31,IDPMMF,6124788,L,100,          ,60002035,01902433SKY1722,,297000
MR,149,2024-08-01 00:00:00,0A,31,IDPMMF,6254868,L,100,          ,60002035,01902431SKY0F18,,297000
MR,150,2024-08-01 00:00:00,0A,31,IDPMMF,6124784,L,100,          ,60002035,01902420SKY62E1,,297000
MR,151,2024-08-01 00:00:00,0A,31,IDPMMF,6203949,L,100,          ,60002035,01902425SKYF6FA,,297000
MR,152,2024-08-01 00:00:00,0A,31,IDPMMF,6326649,L,100,          ,60002035,01902445SKY475E,,297000
MR,153,2024-08-01 00:00:00,0A,31,IDPMMF,6326650,L,100,          ,60002035,01902443SKY3F54,,297000
MR,154,2024-08-01 00:00:00,0A,31,IDPMMF,6203950,L,100,          ,60002035,01902442SKYBB4F,,297000
MR,155,2024-08-01 00:00:00,0A,31,IDPMMF,6124787,L,100,          ,60002035,01902441SKY374A,,297000
